,username,text,hashtags,created_at,date,hour,,,,,
4391,45205970,This year the Calypso Festival reopens after it was suspended due to the covid-19 pandemic.,"['AMCostaRica', 'CostaRica']",2022-05-06T14:34:57.000Z,2022-05-06,14,,,,,
4392,1.50640807121565E+018,I question why idiots on Fox News have jobs.,[],2022-05-06T14:34:57.000Z,2022-05-06,14,,,,,
4393,195895319,The Ontario Progressive Conservatives are touting a promise to extend GO train service in Durham Region with four new stations.,[],2022-05-06T14:34:57.000Z,2022-05-06,14,,,,,
4394,338647538,"oh wow, i looked at some of the sites, and they all seemed to have been abandoned arounf -2010 so this is good news!",[],2022-05-06T14:34:56.000Z,2022-05-06,14,,,,,
4395,1.51713720969817E+018,The latest distraction from the fact the juice is only % effective and only for one week when can we expect the story fake news?,[],2022-05-06T14:34:56.000Z,2022-05-06,14,,,,,
4396,1.4767533322408E+018,MP oleksiy Goncharenko has stated Ukraine has hit the Admiral Makarov and that it is or was on fire and still afloat as it was near snake island in attempt to ad russian forces being there,['Ukraine'],2022-05-06T14:34:56.000Z,2022-05-06,14,,,,,
4397,1.21963497980792E+018,In the st episode of Daily NFT News. We have was hacked ://,"['NFT', 'NFTCommunity', 'NFThack']",2022-05-06T14:34:56.000Z,2022-05-06,14,,,,,
4398,1.38432780611759E+018,BOY GONE BAD TEASER2,"['TXT_GBGB_MV_TEASER', 'GOOD_BOY_GONE_BAD', 'TOMORROW_X_TOGETHER']",2022-05-06T14:34:56.000Z,2022-05-06,14,,,,,
4399,1312514280,"Admin: drops mask mandate, stops testing &amp; reporting, has weekend drinking/music festStudents: get Covid Admin to us: Be attentive to students who are sick or dont feel safe bc everyones sick! Let them take their finals any way they wish. Get that ready over the weekend.",[],2022-05-06T14:34:56.000Z,2022-05-06,14,,,,,
4400,1.52210033608485E+018,Sharon Osbourne Says Ozzy Is On The Mend FromCOVID,[],2022-05-06T14:34:56.000Z,2022-05-06,14,,,,,
4401,7.73922481082143E+017,"Hey - Trans youths who socially transition are unlikely to 'detransition' later, study finds",['goofyoldparty'],2022-05-06T14:34:55.000Z,2022-05-06,14,,,,,
4402,85615871,Big news for everyone looking for names for their near-future sci-fi stories.,[],2022-05-06T14:34:55.000Z,2022-05-06,14,,,,,
4403,1.48706396336386E+018,If a picture could say a thousand deaths.,[],2022-05-06T14:34:55.000Z,2022-05-06,14,,,,,
4404,1.0065897345488E+018,"Really, how long were you under the duvet for years ago ....?",[],2022-05-06T14:34:55.000Z,2022-05-06,14,,,,,
4405,1.403263363011E+018,"Watch the world news, that's enough to make anyone shit themselves",[],2022-05-06T14:34:55.000Z,2022-05-06,14,,,,,
4406,1.29844611038259E+018,"DOJ, Jan. committee staff clash in interview with former U.S. attorney: Sources - ABC News - via",[],2022-05-06T14:34:55.000Z,2022-05-06,14,,,,,
4407,1.33813121790905E+018,BOY GONE BAD TEASER2,"['TXT_GBGB_MV_TEASER', 'GOOD_BOY_GONE_BAD', 'TOMORROW_X_TOGETHER']",2022-05-06T14:34:54.000Z,2022-05-06,14,,,,,
4408,1.51030013527185E+018,Sir please help board students with % internal assessment for final results,"['ModiJiBlessBoardStudentsPlease', 'internalassessmentforall2022', 'internalassesmentforall', 'ModijiSaveBoardStudents', 'ModijiHelpBoardStudents2022']",2022-05-06T14:34:54.000Z,2022-05-06,14,,,,,
4409,9.84083247112991E+017,"Unblemished? If all there is is a wart, is that still a blemish? Trump says Republicans should 'probably' be afraid of him if their views are not in line with his, saying his 'unparalleled' endorsements are vital for GOP wins via",[],2022-05-06T14:34:54.000Z,2022-05-06,14,,,,,
4410,7.86603859305124E+017,The Lea Michele Renaissance Is Nigh via,[],2022-05-06T14:34:54.000Z,2022-05-06,14,,,,,
4411,404742169,"So how are you pro-Putin? Not too hard to play, safe from the trolls behind your screens. What if you went to see it and you have an opinion by going there? A little courage what the devil!",['Ukraine'],2022-05-06T14:34:54.000Z,2022-05-06,14,,,,,
4412,21535431,Had to share this morning's good news from Squirrelwood.This is what lbs of feeling better day old teeny tiny beautiful bovine sass looks like in a dog coat.,['RootinForRuth'],2022-05-06T14:34:54.000Z,2022-05-06,14,,,,,
4413,293300729,"In the only competitive seat, Jennifer-Ruth Green won her GOP primary earning her the right to take on incumbent Frank Mrvan in November.",[],2022-05-06T14:34:54.000Z,2022-05-06,14,,,,,
4414,9.63495628545327E+017,$ATER NEW ARTICLE : Don't Buy Aterian Stock Until After Monday's Earnings Get all the latest $ATER related news here :,[],2022-05-06T14:34:54.000Z,2022-05-06,14,,,,,
4415,8.8914423696416E+017,"official WHO says lakhs as of today, indian website says same, i think you and your party don't know the difference between confirmed cases and Death cases,i wish you to be next PM of india",[],2022-05-06T14:34:54.000Z,2022-05-06,14,,,,,
4416,1.3187486061286E+018,"This is such fantastic news! I cant wait to see where this first step takes you, my friend!",[],2022-05-06T14:34:54.000Z,2022-05-06,14,,,,,
4417,8.38595784207708E+017,"All I knows is she fell for fake news, including Russian propaganda, like a white privileged sucker.",[],2022-05-06T14:34:54.000Z,2022-05-06,14,,,,,
4418,1.43876554329773E+018,YEAYYYYYY BOY GONE BAD TEASER2,"['TXT_GBGB_MV_TEASER', 'GOOD_BOY_GONE_BAD', 'TOMORROW_X_TOGETHER']",2022-05-06T14:34:53.000Z,2022-05-06,14,,,,,
4419,1.47079287541998E+018,BOY GONE BAD TEASER2,"['TXT_GBGB_MV_TEASER', 'GOOD_BOY_GONE_BAD']",2022-05-06T14:34:53.000Z,2022-05-06,14,,,,,
4420,4832573164,"'How dare you?: Pence goes after Harris for Roe comments via Pence don't waste your Breth she has been a failure since day one I remember as a young man abortion was put in the closet ,no commotion i feel females have a choice end of story.",[],2022-05-06T14:34:53.000Z,2022-05-06,14,,,,,
4421,213062520,"""Believers in the town of Qaraqosh hailed the opening of a long-awaited Catholic school on Sunday, May . The Al Tahira Secondary school belonging to the Dominican Sisters of St Catherine of Siena""",[],2022-05-06T14:34:53.000Z,2022-05-06,14,,,,,
4422,829719163,Red Dress Day was marked with a memorial walk in Yorkton. Details at :00 Sk. with GX94 News.,[],2022-05-06T14:34:53.000Z,2022-05-06,14,,,,,
4423,1.51173073772001E+018,But hes giving fake news,[],2022-05-06T14:34:52.000Z,2022-05-06,14,,,,,
4424,1.07760821588016E+018,That simply isnt true. Jobs have been restored but we still have fewer people working than pre COVID and inflation is out of control. You must think Americans are stupid.,[],2022-05-06T14:34:52.000Z,2022-05-06,14,,,,,
4425,1420660507,Daily Jumps From to Streaming,"['ChuckTodd', 'MeetThePress', 'MSNBC']",2022-05-06T14:34:52.000Z,2022-05-06,14,,,,,
4426,1.51980213591918E+018,Of Covidor WITH Covid. Id like those numbers please.,[],2022-05-06T14:34:52.000Z,2022-05-06,14,,,,,
4427,20724055,Relative Lower excess death is not always a useful measure of Sweden's success in handling covid.,[],2022-05-06T14:34:52.000Z,2022-05-06,14,,,,,
4428,1.50962264666899E+018,"As ye sow, so shall ye reap. What delicious irony this news is.",[],2022-05-06T14:34:52.000Z,2022-05-06,14,,,,,
4429,8.70521336136835E+017,And perhaps is that what he meant when he said India could teach the world about COVID (mis)management?,[],2022-05-06T14:34:52.000Z,2022-05-06,14,,,,,
4430,7.68438660555473E+017,working in a v local school is great for the commute but also every kid tells me they saw me outside the pub like it's breaking news,[],2022-05-06T14:34:52.000Z,2022-05-06,14,,,,,
4431,4669020324,"(KY) JCPS Principal: Student brings gun, marijuana to school via",[],2022-05-06T14:34:52.000Z,2022-05-06,14,,,,,
4432,143023579,Man given sentence totalling years and seven months after raping young woman in Preston,[],2022-05-06T14:34:52.000Z,2022-05-06,14,,,,,
4433,1.50241081855362E+018,'Let's just leave the video here',[],2022-05-06T14:34:52.000Z,2022-05-06,14,,,,,
4434,576911002,Employment Situation Summary - M04 Results,[],2022-05-06T14:34:51.000Z,2022-05-06,14,,,,,
4435,4157144234,People were dying not from Covid but from what was being denied to them.And what was given to them when they were dying.Remdesivir - ROBERT F. KENNEDY JR reveals the facts about Covid and Fauci in his book.The Real Anthony Fauci,[],2022-05-06T14:34:51.000Z,2022-05-06,14,,,,,
4436,1.17617775906998E+018,BOY GONE BAD TEASER2,"['TXT_GBGB_MV_TEASER', 'GOOD_BOY_GONE_BAD', 'TOMORROW_X_TOGETHER']",2022-05-06T14:34:51.000Z,2022-05-06,14,,,,,
4437,1.42981693840707E+018,"Good morning Jane , hope youre well, enjoy today and the weekend ! I have a Covid test at :30 today !",[],2022-05-06T14:34:51.000Z,2022-05-06,14,,,,,
4438,1.18754241007267E+018,"Verizon, at least in my geographic area, has a cable ""package"" that lets the customer choose what channels the customer receives. The customer's monthly charge is then calculated using an algorithm. Presumably that ""package"" would allow customers to receive cable minus Fox News.",[],2022-05-06T14:34:51.000Z,2022-05-06,14,,,,,
4439,1530767479,Why Europe will have to face the true cost of being in debt to China,[],2022-05-06T14:34:51.000Z,2022-05-06,14,,,,,
4440,2244306120,CALPE CONFERENCE: PALAEARCTIC-AFRICAN BIRD MIGRATION. see the amazing programme and register here: .,[],2022-05-06T14:34:51.000Z,2022-05-06,14,,,,,
4442,1.50176093514024E+018,Let me clarify - She was found by a group of deputies and volunteers. I saw on the news tracking dogs led to a certain area of the heavily wooded park then they heard her dog barking. Who knows if shed be found w/o our furry friends!,[],2022-05-06T14:34:51.000Z,2022-05-06,14,,,,,
4443,1.42153120203769E+018,"We cannot remain oblivious to any of the threats internal or external... Pakistan did not create COVID, but it destroyed us... ://","['ZaidHamid', 'VaccineDeaths', 'vaccineinjuries', 'GlobalGoals', 'pfizer', 'wef22']",2022-05-06T14:34:51.000Z,2022-05-06,14,,,,,
4444,8.51943339679154E+017,NEW HQ: moving corporate HQ from to after conversations between CEO and Gov -Southern politics at ChickenFriedPolitics.com-,"['Chicago', 'Arlington', 'Virginia', 'GlennYounkin']",2022-05-06T14:34:51.000Z,2022-05-06,14,,,,,
4446,2824569450,"In Elon Musk's Twitter Bid, A Role For CEO Parag Agrawal's Wife",[],2022-05-06T14:34:50.000Z,2022-05-06,14,,,,,
4447,1938077630,"Hillary Clinton on what happens if Roe v. Wade is overturned: ""You have no idea who they will come for next"" via",[],2022-05-06T14:34:50.000Z,2022-05-06,14,,,,,
4448,1.48285563268002E+018,"No body cares, black people and most white people don't care that Clarissa thought the attacker was white... like literally nobody... She not a cop or a new anchor, she's a boxer, we want to see her box. If she wrong about information in the news no one cares",[],2022-05-06T14:34:50.000Z,2022-05-06,14,,,,,
4449,2339625302,Really proud of and their leadership in this project.,[],2022-05-06T14:34:50.000Z,2022-05-06,14,,,,,
4451,1.47472827944148E+018,Serving people really?,[],2022-05-06T14:34:50.000Z,2022-05-06,14,,,,,
4452,1.46894553490805E+018,What if COVID had come during present regime...NO Free Vaccination rather availability only through Black Market so to make zillions.,['امپورٹڈ__حکومت__نامنظور'],2022-05-06T14:34:50.000Z,2022-05-06,14,,,,,
4453,1.41573865215254E+018,. from discusses the new proposed federal budget and its commitment to fighting climate change by focusing on three key items: Job creation Lowering energy costs Helping underserved communities,"['workforcedevelopment', 'nj']",2022-05-06T14:34:50.000Z,2022-05-06,14,,,,,
4454,182412778,"Speaking from experience, the main thing with Covid is to stay positivesorry Dad joke!",[],2022-05-06T14:34:50.000Z,2022-05-06,14,,,,,
4455,1.51568827318375E+018,I actually had covid . I was sick for about days. I recovered since than I haven't had a cold or sniffle yet. That was the last time I was ever sick,[],2022-05-06T14:34:50.000Z,2022-05-06,14,,,,,
4456,7.58644152775172E+017,DaBaby Won't Be Charged For Shooting Intruder,[],2022-05-06T14:34:49.000Z,2022-05-06,14,,,,,
4457,18668624,"Bed ridden, but not that bad. Just worried if the covid after math will leave me deprived of my superhuman IQ levels",[],2022-05-06T14:34:49.000Z,2022-05-06,14,,,,,
4458,3191009796,Why do you feel the need to compel people to do something for which evidence is sorely lacking? Are you unable to see that zero COVID is impossible. You are unlikely to ever be capable of learning from evidence.,[],2022-05-06T14:34:49.000Z,2022-05-06,14,,,,,
4459,1.32805340323954E+018,How dare you?: Pence goes after Harris for Roe comments via,[],2022-05-06T14:34:49.000Z,2022-05-06,14,,,,,
4460,3091473064,$CTXR huge news out this morning: Citius Pharmaceuticals to Accelerate Phase Mino-Lok Trial by Expanding Tri,[],2022-05-06T14:34:49.000Z,2022-05-06,14,,,,,
4461,1.51262457777543E+018,Get Your Free Beauty Birthday Gift This May atSephora,[],2022-05-06T14:34:49.000Z,2022-05-06,14,,,,,
4463,1.28310827632695E+018,BOY GONE BAD TEASER2,"['TXT_GBGB_MV_TEASER', 'GOOD_BOY_GONE_BAD', 'TOMORROW_X_TOGETHER']",2022-05-06T14:34:49.000Z,2022-05-06,14,,,,,
4464,1.20195384526758E+018,"Despite the distance, my family in my hometown of Detroit and in my growntown of Mississippi showed me that I was forever family and that they would support me no matter how far I went, Shanina Carmichael writes.",[],2022-05-06T14:34:49.000Z,2022-05-06,14,,,,,
4465,23981681,HAPPENING NOW: Willard Miller is in court requesting the case to be moved to juvenile court. Jeremy Goodale's attorneys argued for the same last week.,[],2022-05-06T14:34:48.000Z,2022-05-06,14,,,,,
4466,1.32378380850057E+018,BOY GONE BAD TEASER2,"['TXT_GBGB_MV_TEASER', 'GOOD_BOY_GONE_BAD', 'TOMORROW_X_TOGETHER']",2022-05-06T14:34:48.000Z,2022-05-06,14,,,,,
4467,1.50849991412441E+018,"Exciting news! Retrievers founder is going to be hosting an Ask Me Anything (AMA) in our Discord community on Sunday, .! You can submit all of your burning questions by Sunday at PM CEST / PM ET in our Discord's support section.",[],2022-05-06T14:34:48.000Z,2022-05-06,14,,,,,
4468,1.51978379273866E+018,Atleast we aren't out front of American justices houses threatening them. Them again when we protest the FBI/CIA do there job and poeple get arrested let's see anitifa and the cooliad hair democrats get arrested on the national news like January protestor are and have.,[],2022-05-06T14:34:48.000Z,2022-05-06,14,,,,,
4469,19098335,DaBaby Won't Be Charged For Shooting Intruder,[],2022-05-06T14:34:59.000Z,2022-05-06,14,,,,,
4470,2961367699,Youre a moron,[],2022-05-06T14:34:59.000Z,2022-05-06,14,,,,,
4471,1.03669678018288E+018,"Congratulations and . Great news , and great for the citizens of Wells",[],2022-05-06T14:34:59.000Z,2022-05-06,14,,,,,
4472,247217659,Amazing lessons learnt lecture by Professor Jonathan Van-Tam over the Covid-19 pandemic. Such a hero and a humble man.,[],2022-05-06T14:34:59.000Z,2022-05-06,14,,,,,
4473,49109153,But they are *ALL* still narratives.Try news instead.,[],2022-05-06T14:34:59.000Z,2022-05-06,14,,,,,
4474,233464339,Finally some good news.,[],2022-05-06T14:34:59.000Z,2022-05-06,14,,,,,
4475,301309392,[BREAKING NEWS] The Constitutional Court dismisses Public Protector Busisiwe Mkhwebane's rescission application. Mkhwebane wanted the Constitutional Court to review its impeachment decision.,['DStv403'],2022-05-06T14:34:59.000Z,2022-05-06,14,,,,,
4476,568621669,Ford Dealer Memo: $25K Fine For Selling F-150 Lightning Demos Early via .com,[],2022-05-06T14:34:59.000Z,2022-05-06,14,,,,,
4477,1.25057661501857E+018,Bitcoins net exchange Stream Signal Trouble Is Brewing. Our Website For Full News Link In Our Bio,[],2022-05-06T14:34:59.000Z,2022-05-06,14,,,,,
4478,9.13882412148441E+017,This is only one news outlet echoing this opinion. - dont allow one of worst decisions to repeat itself. =,"['FIGHT', 'VOTE', 'SCOTUS', 'constitutionalcrisis', 'RepublicanDream', 'WomensNightmare', 'VoteBlueIn2022', 'VoteBlueToSaveDemocracy', 'VoteBlueToSaveAmerica']",2022-05-06T14:34:58.000Z,2022-05-06,14,,,,,
4479,36689005,Does Your No-Fault Attendance Policy Apply To Employee Absences Due To COVID-19? By,[],2022-05-06T14:34:58.000Z,2022-05-06,14,,,,,
